number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000947,Resolved,TRUE,1,0,9,TRUE,Caller 685,Opened by  221,29-02-2016 14:28,Created by 98,29-02-2016 14:57,Updated by 307,04-03-2016 14:41,Phone,Location 143,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,04-03-2016 14:41,09-03-2016 15:00
INC0000948,Closed,FALSE,1,0,10,FALSE,Caller 685,Opened by  221,29-02-2016 14:28,Created by 98,29-02-2016 14:57,Updated by 908,09-03-2016 15:00,Phone,Location 143,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,04-03-2016 14:41,09-03-2016 15:00
INC0000949,New,TRUE,0,0,0,TRUE,Caller 4167,Opened by  62,29-02-2016 14:28,Created by 33,29-02-2016 14:43,Updated by 133,29-02-2016 14:43,Phone,Location 143,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,02-03-2016 16:48,07-03-2016 17:00
INC0000950,New,TRUE,0,0,1,TRUE,Caller 4167,Opened by  62,29-02-2016 14:28,Created by 33,29-02-2016 14:43,Updated by 874,02-03-2016 16:47,Phone,Location 143,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,02-03-2016 16:48,07-03-2016 17:00
INC0000951,Resolved,TRUE,0,0,2,TRUE,Caller 4167,Opened by  62,29-02-2016 14:28,Created by 33,29-02-2016 14:43,Updated by 874,02-03-2016 16:48,Phone,Location 143,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,02-03-2016 16:48,07-03-2016 17:00
INC0000952,Closed,FALSE,0,0,3,TRUE,Caller 4167,Opened by  62,29-02-2016 14:28,Created by 33,29-02-2016 14:43,Updated by 908,07-03-2016 17:00,Phone,Location 143,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,02-03-2016 16:48,07-03-2016 17:00
INC0000953,Active,TRUE,0,0,0,TRUE,Caller 3038,Opened by  433,29-02-2016 14:30,?,?,Updated by 908,29-02-2016 14:30,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19-12-2016 14:55,24-12-2016 15:00
INC0000954,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 3038,Opened by  433,29-02-2016 14:30,?,?,Updated by 804,29-02-2016 14:43,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19-12-2016 14:55,24-12-2016 15:00
INC0000955,Awaiting User Info,TRUE,0,0,99,TRUE,Caller 3038,Opened by  433,29-02-2016 14:30,?,?,Updated by 70,19-12-2016 14:40,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19-12-2016 14:55,24-12-2016 15:00
INC0000956,Resolved,TRUE,0,0,101,TRUE,Caller 3038,Opened by  433,29-02-2016 14:30,?,?,Updated by 70,19-12-2016 14:55,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,FALSE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19-12-2016 14:55,24-12-2016 15:00
INC0000957,Closed,FALSE,0,0,102,FALSE,Caller 3038,Opened by  433,29-02-2016 14:30,?,?,Updated by 908,24-12-2016 15:00,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,FALSE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19-12-2016 14:55,24-12-2016 15:00
INC0000958,Active,TRUE,0,0,0,TRUE,Caller 369,Opened by  433,29-02-2016 14:33,?,?,Updated by 908,29-02-2016 14:33,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 5,Resolved by 184,01-03-2016 13:47,06-03-2016 14:00
INC0000959,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 369,Opened by  433,29-02-2016 14:33,?,?,Updated by 804,29-02-2016 14:36,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 5,Resolved by 184,01-03-2016 13:47,06-03-2016 14:00
INC0000960,Resolved,TRUE,0,0,3,TRUE,Caller 369,Opened by  433,29-02-2016 14:33,?,?,Updated by 804,01-03-2016 13:47,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 5,Resolved by 184,01-03-2016 13:47,06-03-2016 14:00
INC0000961,Closed,FALSE,0,0,4,TRUE,Caller 369,Opened by  433,29-02-2016 14:33,?,?,Updated by 908,06-03-2016 14:00,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 5,Resolved by 184,01-03-2016 13:47,06-03-2016 14:00
INC0000962,New,TRUE,0,0,0,TRUE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 908,29-02-2016 14:37,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000963,New,TRUE,1,0,1,TRUE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 789,01-03-2016 09:57,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000964,Active,TRUE,1,0,2,TRUE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 63,01-03-2016 10:50,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 48,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000965,Active,TRUE,1,0,3,TRUE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 63,01-03-2016 13:47,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000966,Resolved,TRUE,1,0,5,TRUE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 402,07-03-2016 09:12,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000967,Closed,FALSE,1,0,6,FALSE,Caller 99,Opened by  386,29-02-2016 14:37,?,?,Updated by 908,24-03-2016 18:40,Phone,Location 51,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 16,Resolved by 99,07-03-2016 09:12,24-03-2016 18:40
INC0000968,Active,TRUE,0,0,0,TRUE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 908,29-02-2016 14:40,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000969,Active,TRUE,0,0,1,TRUE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 804,29-02-2016 14:42,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000970,Awaiting User Info,TRUE,0,0,2,TRUE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 804,29-02-2016 14:42,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000971,Awaiting User Info,TRUE,0,0,14,TRUE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 713,05-04-2016 06:17,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000972,Resolved,TRUE,0,0,22,TRUE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 713,25-04-2016 17:06,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,TRUE,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000973,Closed,FALSE,0,0,23,FALSE,Caller 387,Opened by  433,29-02-2016 14:40,?,?,Updated by 908,30-04-2016 17:07,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,TRUE,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25-04-2016 17:06,30-04-2016 17:07
INC0000974,Active,TRUE,0,0,0,TRUE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 908,29-02-2016 14:43,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000975,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 804,29-02-2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000976,Awaiting User Info,TRUE,0,0,12,TRUE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 713,28-03-2016 12:09,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000977,Awaiting User Info,TRUE,0,0,13,TRUE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 713,28-03-2016 12:10,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000978,Resolved,TRUE,0,0,14,TRUE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 713,28-03-2016 12:10,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000979,Closed,FALSE,0,0,16,FALSE,Caller 3038,Opened by  433,29-02-2016 14:43,?,?,Updated by 908,02-04-2016 13:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28-03-2016 12:10,02-04-2016 13:59
INC0000980,New,TRUE,0,0,0,TRUE,Caller 2443,Opened by  62,29-02-2016 14:44,Created by 33,29-02-2016 14:50,Updated by 133,29-02-2016 14:50,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 83,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 76,02-03-2016 15:12,07-03-2016 16:00
INC0000981,New,TRUE,1,0,1,TRUE,Caller 2443,Opened by  62,29-02-2016 14:44,Created by 33,29-02-2016 14:50,Updated by 465,02-03-2016 13:46,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 76,02-03-2016 15:12,07-03-2016 16:00
INC0000982,Awaiting User Info,TRUE,1,0,2,TRUE,Caller 2443,Opened by  62,29-02-2016 14:44,Created by 33,29-02-2016 14:50,Updated by 308,02-03-2016 14:11,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 76,02-03-2016 15:12,07-03-2016 16:00
INC0000983,Resolved,TRUE,1,0,3,TRUE,Caller 2443,Opened by  62,29-02-2016 14:44,Created by 33,29-02-2016 14:50,Updated by 308,02-03-2016 15:12,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 76,02-03-2016 15:12,07-03-2016 16:00
INC0000984,Closed,FALSE,1,0,4,TRUE,Caller 2443,Opened by  62,29-02-2016 14:44,Created by 33,29-02-2016 14:50,Updated by 908,07-03-2016 16:00,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 76,02-03-2016 15:12,07-03-2016 16:00
INC0000985,Resolved,TRUE,0,0,0,TRUE,Caller 3786,Opened by  55,29-02-2016 14:45,?,?,Updated by 908,29-02-2016 14:45,Phone,Location 93,Category 20,Subcategory 103,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 4,Resolved by 27,?,05-03-2016 15:00
INC0000986,Closed,FALSE,0,0,1,TRUE,Caller 3786,Opened by  55,29-02-2016 14:45,?,?,Updated by 908,05-03-2016 15:00,Phone,Location 93,Category 20,Subcategory 103,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 4,Resolved by 27,?,05-03-2016 15:00
INC0000987,Active,TRUE,0,0,0,TRUE,Caller 787,Opened by  381,29-02-2016 14:47,Created by 158,29-02-2016 15:06,Updated by 695,29-02-2016 15:06,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16-06-2016 09:34,21-06-2016 10:00
INC0000988,Active,TRUE,0,0,7,TRUE,Caller 787,Opened by  381,29-02-2016 14:47,Created by 158,29-02-2016 15:06,Updated by 695,29-02-2016 15:36,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16-06-2016 09:34,21-06-2016 10:00
INC0000989,Awaiting User Info,TRUE,0,0,8,TRUE,Caller 787,Opened by  381,29-02-2016 14:47,Created by 158,29-02-2016 15:06,Updated by 695,29-02-2016 15:43,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16-06-2016 09:34,21-06-2016 10:00
INC0000990,Resolved,TRUE,0,0,44,TRUE,Caller 787,Opened by  381,29-02-2016 14:47,Created by 158,29-02-2016 15:06,Updated by 695,16-06-2016 09:34,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,FALSE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16-06-2016 09:34,21-06-2016 10:00
INC0000991,Closed,FALSE,0,0,45,FALSE,Caller 787,Opened by  381,29-02-2016 14:47,Created by 158,29-02-2016 15:06,Updated by 908,21-06-2016 10:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,FALSE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16-06-2016 09:34,21-06-2016 10:00
INC0000992,Active,TRUE,0,0,0,TRUE,Caller 369,Opened by  433,29-02-2016 14:49,?,?,Updated by 908,29-02-2016 14:49,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16-03-2016 08:56,24-03-2016 18:59
INC0000993,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 369,Opened by  433,29-02-2016 14:49,?,?,Updated by 804,29-02-2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16-03-2016 08:56,24-03-2016 18:59
INC0000994,Resolved,TRUE,0,0,10,TRUE,Caller 369,Opened by  433,29-02-2016 14:49,?,?,Updated by 804,16-03-2016 08:56,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16-03-2016 08:56,24-03-2016 18:59
INC0000995,Closed,FALSE,0,0,11,FALSE,Caller 369,Opened by  433,29-02-2016 14:49,?,?,Updated by 908,24-03-2016 18:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16-03-2016 08:56,24-03-2016 18:59
INC0000996,Active,TRUE,0,0,0,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 573,29-02-2016 15:04,Phone,Location 143,Category 42,Subcategory 31,Symptom 17,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0000997,Active,TRUE,0,0,1,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 573,29-02-2016 15:05,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0000998,Active,TRUE,1,0,2,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 573,29-02-2016 15:42,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0000999,Active,TRUE,1,0,3,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 133,02-03-2016 09:56,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001000,Active,TRUE,1,0,4,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 928,02-03-2016 17:22,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001001,Active,TRUE,2,0,5,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 928,02-03-2016 17:22,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001002,Active,TRUE,3,0,6,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 750,03-03-2016 15:25,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001003,Active,TRUE,3,0,7,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 277,04-03-2016 09:14,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001004,Active,TRUE,3,0,8,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 277,04-03-2016 09:53,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001005,Active,TRUE,4,0,9,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 277,04-03-2016 09:54,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001006,Active,TRUE,4,0,10,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 307,04-03-2016 14:48,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001007,Awaiting User Info,TRUE,4,0,11,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 307,04-03-2016 14:48,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001008,Awaiting User Info,TRUE,4,0,15,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 307,16-03-2016 11:37,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001009,Awaiting User Info,TRUE,4,0,16,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 307,16-03-2016 11:38,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001010,Resolved,TRUE,4,0,17,TRUE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 307,16-03-2016 11:38,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001011,Closed,FALSE,4,0,18,FALSE,Caller 1250,Opened by  301,29-02-2016 14:50,Created by 129,29-02-2016 15:04,Updated by 908,24-03-2016 18:59,Phone,Location 143,Category 42,Subcategory 31,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,16-03-2016 11:38,24-03-2016 18:59
INC0001012,Active,TRUE,0,0,0,TRUE,Caller 4162,Opened by  433,29-02-2016 14:52,?,?,Updated by 908,29-02-2016 14:52,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18-03-2016 13:44,24-03-2016 18:59
INC0001013,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 4162,Opened by  433,29-02-2016 14:52,?,?,Updated by 804,29-02-2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18-03-2016 13:44,24-03-2016 18:59
INC0001014,Awaiting User Info,TRUE,0,0,8,TRUE,Caller 4162,Opened by  433,29-02-2016 14:52,?,?,Updated by 713,18-03-2016 11:02,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18-03-2016 13:44,24-03-2016 18:59
INC0001015,Resolved,TRUE,0,0,9,TRUE,Caller 4162,Opened by  433,29-02-2016 14:52,?,?,Updated by 804,18-03-2016 13:44,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18-03-2016 13:44,24-03-2016 18:59
